metric,sample_num,plot,date,treatment,treatment_label,depth_cm,depth_label,value,metric_label,multiplier,metric_order,value_plot
frac_lignin,47,3,2024-04-30,control,Control,10,0-10 cm,0.277397260273973,"Lignin-like formulae
(%)",100,6,27.7397260273973
frac_lignin,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,0.604872881355932,"Lignin-like formulae
(%)",100,6,60.4872881355932
frac_lignin,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,0.513178294573643,"Lignin-like formulae
(%)",100,6,51.3178294573643
frac_lignin,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,0.578659370725034,"Lignin-like formulae
(%)",100,6,57.8659370725034
frac_lignin,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,0.451697127937337,"Lignin-like formulae
(%)",100,6,45.1697127937337
frac_lignin,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,0.670722977809592,"Lignin-like formulae
(%)",100,6,67.0722977809592
frac_lignin,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,0.593394077448747,"Lignin-like formulae
(%)",100,6,59.3394077448747
frac_lignin,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,0.680149812734082,"Lignin-like formulae
(%)",100,6,68.0149812734082
frac_lignin,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,0.581861958266453,"Lignin-like formulae
(%)",100,6,58.1861958266453
frac_lignin,53,4,2018-02-27,warmed,Warmed,10,0-10 cm,0.629858657243816,"Lignin-like formulae
(%)",100,6,62.9858657243816
frac_lignin,16,2,2018-05-09,warmed,Warmed,10,0-10 cm,0.468134414831981,"Lignin-like formulae
(%)",100,6,46.8134414831981
frac_lignin,54,4,2018-05-09,warmed,Warmed,10,0-10 cm,0.603096984515077,"Lignin-like formulae
(%)",100,6,60.3096984515077
frac_lignin,17,2,2018-05-22,warmed,Warmed,10,0-10 cm,0.438839848675914,"Lignin-like formulae
(%)",100,6,43.8839848675914
frac_lignin,55,4,2018-05-22,warmed,Warmed,10,0-10 cm,0.573082489146165,"Lignin-like formulae
(%)",100,6,57.3082489146165
frac_lignin,18,2,2018-10-10,warmed,Warmed,10,0-10 cm,0.437923250564334,"Lignin-like formulae
(%)",100,6,43.7923250564334
frac_lignin,90,6,2018-10-10,warmed,Warmed,10,0-10 cm,0.420249653259362,"Lignin-like formulae
(%)",100,6,42.0249653259362
frac_lignin,56,4,2018-10-23,warmed,Warmed,10,0-10 cm,0.615983393876492,"Lignin-like formulae
(%)",100,6,61.5983393876492
frac_lignin,91,6,2018-10-23,warmed,Warmed,10,0-10 cm,0.456617002629273,"Lignin-like formulae
(%)",100,6,45.6617002629273
frac_lignin,19,2,2018-11-07,warmed,Warmed,10,0-10 cm,0.496842105263158,"Lignin-like formulae
(%)",100,6,49.6842105263158
frac_lignin,57,4,2018-11-07,warmed,Warmed,10,0-10 cm,0.599038461538462,"Lignin-like formulae
(%)",100,6,59.9038461538462
frac_lignin,20,2,2019-09-10,warmed,Warmed,10,0-10 cm,0.52514367816092,"Lignin-like formulae
(%)",100,6,52.514367816092
frac_lignin,92,6,2019-09-10,warmed,Warmed,10,0-10 cm,0.453333333333333,"Lignin-like formulae
(%)",100,6,45.3333333333333
frac_lignin,58,4,2019-11-05,warmed,Warmed,10,0-10 cm,0.650335570469799,"Lignin-like formulae
(%)",100,6,65.0335570469799
frac_lignin,21,2,2019-12-03,warmed,Warmed,10,0-10 cm,0.410611303344867,"Lignin-like formulae
(%)",100,6,41.0611303344867
frac_lignin,59,4,2019-12-17,warmed,Warmed,10,0-10 cm,0.597684515195369,"Lignin-like formulae
(%)",100,6,59.7684515195369
frac_lignin,93,6,2019-12-17,warmed,Warmed,10,0-10 cm,0.408432147562582,"Lignin-like formulae
(%)",100,6,40.8432147562582
frac_lignin,60,4,2019-12-31,warmed,Warmed,10,0-10 cm,0.587294117647059,"Lignin-like formulae
(%)",100,6,58.7294117647059
frac_lignin,22,2,2020-01-28,warmed,Warmed,10,0-10 cm,0.425614489003881,"Lignin-like formulae
(%)",100,6,42.5614489003881
frac_lignin,61,4,2020-01-28,warmed,Warmed,10,0-10 cm,0.633240223463687,"Lignin-like formulae
(%)",100,6,63.3240223463687
frac_lignin,94,6,2020-01-28,warmed,Warmed,10,0-10 cm,0.587010824313072,"Lignin-like formulae
(%)",100,6,58.7010824313072
frac_lignin,95,6,2020-02-25,warmed,Warmed,10,0-10 cm,0.493670886075949,"Lignin-like formulae
(%)",100,6,49.3670886075949
frac_lignin,62,4,2020-03-10,warmed,Warmed,10,0-10 cm,0.556603773584906,"Lignin-like formulae
(%)",100,6,55.6603773584906
frac_lignin,96,6,2020-03-10,warmed,Warmed,10,0-10 cm,0.478651685393258,"Lignin-like formulae
(%)",100,6,47.8651685393258
frac_lignin,97,6,2020-07-28,warmed,Warmed,10,0-10 cm,0.481338481338481,"Lignin-like formulae
(%)",100,6,48.1338481338481
frac_lignin,98,6,2020-09-09,warmed,Warmed,10,0-10 cm,0.464197530864198,"Lignin-like formulae
(%)",100,6,46.4197530864198
frac_lignin,99,6,2020-10-06,warmed,Warmed,10,0-10 cm,0.407754010695187,"Lignin-like formulae
(%)",100,6,40.7754010695187
frac_lignin,100,6,2020-11-05,warmed,Warmed,10,0-10 cm,0.541793776693106,"Lignin-like formulae
(%)",100,6,54.1793776693106
frac_lignin,101,6,2021-02-09,warmed,Warmed,10,0-10 cm,0.405144694533762,"Lignin-like formulae
(%)",100,6,40.5144694533762
frac_lignin,102,6,2021-02-23,warmed,Warmed,10,0-10 cm,0.424479166666667,"Lignin-like formulae
(%)",100,6,42.4479166666667
frac_lignin,103,6,2021-06-03,warmed,Warmed,10,0-10 cm,0.420595533498759,"Lignin-like formulae
(%)",100,6,42.0595533498759
frac_lignin,23,2,2021-12-15,warmed,Warmed,10,0-10 cm,0.344322344322344,"Lignin-like formulae
(%)",100,6,34.4322344322344
frac_lignin,63,4,2021-12-15,warmed,Warmed,10,0-10 cm,0.328282828282828,"Lignin-like formulae
(%)",100,6,32.8282828282828
frac_lignin,104,6,2021-12-15,warmed,Warmed,10,0-10 cm,0.264550264550265,"Lignin-like formulae
(%)",100,6,26.4550264550265
frac_lignin,24,2,2022-08-23,warmed,Warmed,10,0-10 cm,0.415316642120766,"Lignin-like formulae
(%)",100,6,41.5316642120766
frac_lignin,105,6,2022-08-23,warmed,Warmed,10,0-10 cm,0.310344827586207,"Lignin-like formulae
(%)",100,6,31.0344827586207
frac_lignin,64,4,2022-09-08,warmed,Warmed,10,0-10 cm,0.375586854460094,"Lignin-like formulae
(%)",100,6,37.5586854460094
frac_lignin,106,6,2022-09-08,warmed,Warmed,10,0-10 cm,0.125,"Lignin-like formulae
(%)",100,6,12.5
frac_lignin,25,2,2022-11-16,warmed,Warmed,10,0-10 cm,0.336492890995261,"Lignin-like formulae
(%)",100,6,33.6492890995261
frac_lignin,65,4,2022-11-16,warmed,Warmed,10,0-10 cm,0.374485596707819,"Lignin-like formulae
(%)",100,6,37.4485596707819
frac_lignin,107,6,2022-11-16,warmed,Warmed,10,0-10 cm,0.321100917431193,"Lignin-like formulae
(%)",100,6,32.1100917431193
frac_lignin,66,4,2023-05-30,warmed,Warmed,10,0-10 cm,0.333333333333333,"Lignin-like formulae
(%)",100,6,33.3333333333333
frac_lignin,67,4,2023-12-27,warmed,Warmed,10,0-10 cm,0.342696629213483,"Lignin-like formulae
(%)",100,6,34.2696629213483
frac_lignin,68,4,2024-04-16,warmed,Warmed,10,0-10 cm,0.304347826086957,"Lignin-like formulae
(%)",100,6,30.4347826086957
frac_lignin,69,4,2024-04-30,warmed,Warmed,10,0-10 cm,0.340836012861736,"Lignin-like formulae
(%)",100,6,34.0836012861736
frac_lignin,126,3,2017-05-31,control,Control,30,10-30 cm,0.226415094339623,"Lignin-like formulae
(%)",100,6,22.6415094339623
frac_lignin,127,3,2017-11-22,control,Control,30,10-30 cm,0.2,"Lignin-like formulae
(%)",100,6,20
frac_lignin,128,3,2017-12-06,control,Control,30,10-30 cm,0.272727272727273,"Lignin-like formulae
(%)",100,6,27.2727272727273
frac_lignin,170,5,2017-12-06,control,Control,30,10-30 cm,0.206896551724138,"Lignin-like formulae
(%)",100,6,20.6896551724138
frac_lignin,129,3,2018-01-03,control,Control,30,10-30 cm,0.268817204301075,"Lignin-like formulae
(%)",100,6,26.8817204301075
frac_lignin,130,3,2018-01-30,control,Control,30,10-30 cm,0.152173913043478,"Lignin-like formulae
(%)",100,6,15.2173913043478
frac_lignin,131,3,2018-02-27,control,Control,30,10-30 cm,0.152542372881356,"Lignin-like formulae
(%)",100,6,15.2542372881356
frac_lignin,171,5,2018-03-27,control,Control,30,10-30 cm,0.205128205128205,"Lignin-like formulae
(%)",100,6,20.5128205128205
frac_lignin,132,3,2018-05-09,control,Control,30,10-30 cm,0.265486725663717,"Lignin-like formulae
(%)",100,6,26.5486725663717
frac_lignin,172,5,2018-05-09,control,Control,30,10-30 cm,0.320634920634921,"Lignin-like formulae
(%)",100,6,32.0634920634921
frac_lignin,133,3,2018-11-07,control,Control,30,10-30 cm,0.252669039145908,"Lignin-like formulae
(%)",100,6,25.2669039145908
frac_lignin,134,3,2019-09-10,control,Control,30,10-30 cm,0.173913043478261,"Lignin-like formulae
(%)",100,6,17.3913043478261
frac_lignin,135,3,2019-12-03,control,Control,30,10-30 cm,0.166666666666667,"Lignin-like formulae
(%)",100,6,16.6666666666667
frac_lignin,136,3,2020-01-14,control,Control,30,10-30 cm,0.220472440944882,"Lignin-like formulae
(%)",100,6,22.0472440944882
frac_lignin,108,1,2020-02-25,control,Control,30,10-30 cm,0.164021164021164,"Lignin-like formulae
(%)",100,6,16.4021164021164
frac_lignin,137,3,2020-02-25,control,Control,30,10-30 cm,0.244318181818182,"Lignin-like formulae
(%)",100,6,24.4318181818182
frac_lignin,138,3,2020-03-10,control,Control,30,10-30 cm,0.152542372881356,"Lignin-like formulae
(%)",100,6,15.2542372881356
frac_lignin,139,3,2020-07-28,control,Control,30,10-30 cm,0.154639175257732,"Lignin-like formulae
(%)",100,6,15.4639175257732
frac_lignin,173,5,2020-07-28,control,Control,30,10-30 cm,0.288409703504043,"Lignin-like formulae
(%)",100,6,28.8409703504043
frac_lignin,140,3,2020-09-09,control,Control,30,10-30 cm,0.194736842105263,"Lignin-like formulae
(%)",100,6,19.4736842105263
frac_lignin,141,3,2020-10-06,control,Control,30,10-30 cm,0.197452229299363,"Lignin-like formulae
(%)",100,6,19.7452229299363
frac_lignin,174,5,2020-10-06,control,Control,30,10-30 cm,0.237931034482759,"Lignin-like formulae
(%)",100,6,23.7931034482759
frac_lignin,142,3,2020-11-05,control,Control,30,10-30 cm,0.222222222222222,"Lignin-like formulae
(%)",100,6,22.2222222222222
frac_lignin,175,5,2020-11-05,control,Control,30,10-30 cm,0.274193548387097,"Lignin-like formulae
(%)",100,6,27.4193548387097
frac_lignin,143,3,2020-12-29,control,Control,30,10-30 cm,0.215767634854772,"Lignin-like formulae
(%)",100,6,21.5767634854772
frac_lignin,144,3,2021-02-09,control,Control,30,10-30 cm,0.224299065420561,"Lignin-like formulae
(%)",100,6,22.4299065420561
frac_lignin,176,5,2021-02-23,control,Control,30,10-30 cm,0.223076923076923,"Lignin-like formulae
(%)",100,6,22.3076923076923
frac_lignin,145,3,2021-06-03,control,Control,30,10-30 cm,0.242290748898678,"Lignin-like formulae
(%)",100,6,24.2290748898678
frac_lignin,109,1,2021-09-21,control,Control,30,10-30 cm,0.25,"Lignin-like formulae
(%)",100,6,25
frac_lignin,146,3,2021-12-15,control,Control,30,10-30 cm,0.0862068965517242,"Lignin-like formulae
(%)",100,6,8.62068965517242
frac_lignin,110,1,2022-08-23,control,Control,30,10-30 cm,0.102040816326531,"Lignin-like formulae
(%)",100,6,10.2040816326531
frac_lignin,177,5,2022-08-23,control,Control,30,10-30 cm,0.214285714285714,"Lignin-like formulae
(%)",100,6,21.4285714285714
frac_lignin,111,1,2022-09-08,control,Control,30,10-30 cm,0.206106870229008,"Lignin-like formulae
(%)",100,6,20.6106870229008
frac_lignin,178,5,2022-09-08,control,Control,30,10-30 cm,0.153846153846154,"Lignin-like formulae
(%)",100,6,15.3846153846154
frac_lignin,179,5,2022-11-01,control,Control,30,10-30 cm,0.15625,"Lignin-like formulae
(%)",100,6,15.625
frac_lignin,112,1,2022-11-16,control,Control,30,10-30 cm,0.216216216216216,"Lignin-like formulae
(%)",100,6,21.6216216216216
frac_lignin,113,1,2023-01-12,control,Control,30,10-30 cm,0.233463035019455,"Lignin-like formulae
(%)",100,6,23.3463035019455
frac_lignin,180,5,2023-01-12,control,Control,30,10-30 cm,0.346428571428571,"Lignin-like formulae
(%)",100,6,34.6428571428571
frac_lignin,181,5,2023-02-07,control,Control,30,10-30 cm,0.365921787709497,"Lignin-like formulae
(%)",100,6,36.5921787709497
frac_lignin,182,5,2023-05-02,control,Control,30,10-30 cm,0.474541751527495,"Lignin-like formulae
(%)",100,6,47.4541751527495
frac_lignin,114,1,2023-05-30,control,Control,30,10-30 cm,0.2375,"Lignin-like formulae
(%)",100,6,23.75
frac_lignin,147,3,2023-05-30,control,Control,30,10-30 cm,0.361842105263158,"Lignin-like formulae
(%)",100,6,36.1842105263158
frac_lignin,115,1,2023-08-22,control,Control,30,10-30 cm,0.327868852459016,"Lignin-like formulae
(%)",100,6,32.7868852459016
frac_lignin,183,5,2023-10-03,control,Control,30,10-30 cm,0.447692307692308,"Lignin-like formulae
(%)",100,6,44.7692307692308
frac_lignin,116,1,2023-12-12,control,Control,30,10-30 cm,0.324165029469548,"Lignin-like formulae
(%)",100,6,32.4165029469548
frac_lignin,184,5,2024-04-30,control,Control,30,10-30 cm,0.43125,"Lignin-like formulae
(%)",100,6,43.125
frac_lignin,148,4,2017-05-31,warmed,Warmed,30,10-30 cm,0.101010101010101,"Lignin-like formulae
(%)",100,6,10.1010101010101
frac_lignin,149,4,2017-11-22,warmed,Warmed,30,10-30 cm,0.232067510548523,"Lignin-like formulae
(%)",100,6,23.2067510548523
frac_lignin,150,4,2017-12-06,warmed,Warmed,30,10-30 cm,0.293172690763052,"Lignin-like formulae
(%)",100,6,29.3172690763052
frac_lignin,185,6,2017-12-06,warmed,Warmed,30,10-30 cm,0.581749049429658,"Lignin-like formulae
(%)",100,6,58.1749049429658
frac_lignin,152,4,2018-01-30,warmed,Warmed,30,10-30 cm,0.389513108614232,"Lignin-like formulae
(%)",100,6,38.9513108614232
frac_lignin,153,4,2018-02-27,warmed,Warmed,30,10-30 cm,0.301587301587302,"Lignin-like formulae
(%)",100,6,30.1587301587302
frac_lignin,154,4,2018-05-09,warmed,Warmed,30,10-30 cm,0.381159420289855,"Lignin-like formulae
(%)",100,6,38.1159420289855
frac_lignin,155,4,2018-11-07,warmed,Warmed,30,10-30 cm,0.36436170212766,"Lignin-like formulae
(%)",100,6,36.436170212766
frac_lignin,156,4,2019-09-10,warmed,Warmed,30,10-30 cm,0.415533980582524,"Lignin-like formulae
(%)",100,6,41.5533980582524
frac_lignin,157,4,2019-12-03,warmed,Warmed,30,10-30 cm,0.433628318584071,"Lignin-like formulae
(%)",100,6,43.3628318584071
frac_lignin,158,4,2020-01-14,warmed,Warmed,30,10-30 cm,0.381308411214953,"Lignin-like formulae
(%)",100,6,38.1308411214953
frac_lignin,117,2,2020-02-25,warmed,Warmed,30,10-30 cm,0.267985611510791,"Lignin-like formulae
(%)",100,6,26.7985611510791
frac_lignin,159,4,2020-02-25,warmed,Warmed,30,10-30 cm,0.373456790123457,"Lignin-like formulae
(%)",100,6,37.3456790123457
frac_lignin,160,4,2020-03-10,warmed,Warmed,30,10-30 cm,0.372239747634069,"Lignin-like formulae
(%)",100,6,37.2239747634069
frac_lignin,161,4,2020-07-28,warmed,Warmed,30,10-30 cm,0.349809885931559,"Lignin-like formulae
(%)",100,6,34.9809885931559
frac_lignin,162,4,2020-09-09,warmed,Warmed,30,10-30 cm,0.288461538461538,"Lignin-like formulae
(%)",100,6,28.8461538461538
frac_lignin,186,6,2020-09-09,warmed,Warmed,30,10-30 cm,0.496296296296296,"Lignin-like formulae
(%)",100,6,49.6296296296296
frac_lignin,163,4,2020-10-06,warmed,Warmed,30,10-30 cm,0.393592677345538,"Lignin-like formulae
(%)",100,6,39.3592677345538
frac_lignin,187,6,2020-10-06,warmed,Warmed,30,10-30 cm,0.669014084507042,"Lignin-like formulae
(%)",100,6,66.9014084507042
frac_lignin,164,4,2020-11-05,warmed,Warmed,30,10-30 cm,0.406542056074766,"Lignin-like formulae
(%)",100,6,40.6542056074766
frac_lignin,165,4,2020-12-29,warmed,Warmed,30,10-30 cm,0.379310344827586,"Lignin-like formulae
(%)",100,6,37.9310344827586
frac_lignin,166,4,2021-02-09,warmed,Warmed,30,10-30 cm,0.365248226950355,"Lignin-like formulae
(%)",100,6,36.5248226950355
frac_lignin,188,6,2021-02-23,warmed,Warmed,30,10-30 cm,0.618953603158934,"Lignin-like formulae
(%)",100,6,61.8953603158934
frac_lignin,167,4,2021-06-03,warmed,Warmed,30,10-30 cm,0.242424242424242,"Lignin-like formulae
(%)",100,6,24.2424242424242
frac_lignin,118,2,2021-09-21,warmed,Warmed,30,10-30 cm,0.35558583106267,"Lignin-like formulae
(%)",100,6,35.558583106267
frac_lignin,168,4,2021-12-15,warmed,Warmed,30,10-30 cm,0.411764705882353,"Lignin-like formulae
(%)",100,6,41.1764705882353
frac_lignin,119,2,2022-08-23,warmed,Warmed,30,10-30 cm,0.242105263157895,"Lignin-like formulae
(%)",100,6,24.2105263157895
frac_lignin,189,6,2022-08-23,warmed,Warmed,30,10-30 cm,0.202702702702703,"Lignin-like formulae
(%)",100,6,20.2702702702703
frac_lignin,120,2,2022-09-08,warmed,Warmed,30,10-30 cm,0.375,"Lignin-like formulae
(%)",100,6,37.5
frac_lignin,190,6,2022-09-08,warmed,Warmed,30,10-30 cm,0.292372881355932,"Lignin-like formulae
(%)",100,6,29.2372881355932
frac_lignin,191,6,2022-11-01,warmed,Warmed,30,10-30 cm,0.193877551020408,"Lignin-like formulae
(%)",100,6,19.3877551020408
frac_lignin,121,2,2022-11-16,warmed,Warmed,30,10-30 cm,0.232394366197183,"Lignin-like formulae
(%)",100,6,23.2394366197183
frac_lignin,122,2,2023-01-12,warmed,Warmed,30,10-30 cm,0.215596330275229,"Lignin-like formulae
(%)",100,6,21.5596330275229
frac_lignin,192,6,2023-01-12,warmed,Warmed,30,10-30 cm,0.201149425287356,"Lignin-like formulae
(%)",100,6,20.1149425287356
frac_lignin,193,6,2023-02-07,warmed,Warmed,30,10-30 cm,0.28135593220339,"Lignin-like formulae
(%)",100,6,28.135593220339
frac_lignin,194,6,2023-05-02,warmed,Warmed,30,10-30 cm,0.279620853080569,"Lignin-like formulae
(%)",100,6,27.9620853080569
frac_lignin,123,2,2023-05-30,warmed,Warmed,30,10-30 cm,0.205128205128205,"Lignin-like formulae
(%)",100,6,20.5128205128205
frac_lignin,169,4,2023-05-30,warmed,Warmed,30,10-30 cm,0.315508021390374,"Lignin-like formulae
(%)",100,6,31.5508021390374
frac_lignin,124,2,2023-08-22,warmed,Warmed,30,10-30 cm,0.314285714285714,"Lignin-like formulae
(%)",100,6,31.4285714285714
frac_lignin,195,6,2023-10-03,warmed,Warmed,30,10-30 cm,0.304909560723514,"Lignin-like formulae
(%)",100,6,30.4909560723514
frac_lignin,125,2,2023-12-12,warmed,Warmed,30,10-30 cm,0.248275862068966,"Lignin-like formulae
(%)",100,6,24.8275862068966
frac_lignin,196,6,2024-04-30,warmed,Warmed,30,10-30 cm,0.421153846153846,"Lignin-like formulae
(%)",100,6,42.1153846153846
frac_n_containing,1,1,2017-05-31,control,Control,10,0-10 cm,0.141104294478528,"N-containing formulae
(%)",100,7,14.1104294478528
frac_n_containing,70,5,2017-05-31,control,Control,10,0-10 cm,0.0976138828633406,"N-containing formulae
(%)",100,7,9.76138828633406
frac_n_containing,26,3,2017-10-20,control,Control,10,0-10 cm,0.245398773006135,"N-containing formulae
(%)",100,7,24.5398773006135
frac_n_containing,2,1,2017-12-06,control,Control,10,0-10 cm,0.168981481481482,"N-containing formulae
(%)",100,7,16.8981481481482
frac_n_containing,27,3,2017-12-06,control,Control,10,0-10 cm,0.219988172678888,"N-containing formulae
(%)",100,7,21.9988172678888
frac_n_containing,28,3,2018-01-17,control,Control,10,0-10 cm,0.163120567375887,"N-containing formulae
(%)",100,7,16.3120567375887
frac_n_containing,29,3,2018-01-30,control,Control,10,0-10 cm,0.151181102362205,"N-containing formulae
(%)",100,7,15.1181102362205
frac_n_containing,30,3,2018-02-13,control,Control,10,0-10 cm,0.15,"N-containing formulae
(%)",100,7,15
frac_n_containing,31,3,2018-02-27,control,Control,10,0-10 cm,0.195121951219512,"N-containing formulae
(%)",100,7,19.5121951219512
frac_n_containing,3,1,2018-05-09,control,Control,10,0-10 cm,0.224719101123596,"N-containing formulae
(%)",100,7,22.4719101123595
frac_n_containing,32,3,2018-05-09,control,Control,10,0-10 cm,0.261904761904762,"N-containing formulae
(%)",100,7,26.1904761904762
frac_n_containing,4,1,2018-05-22,control,Control,10,0-10 cm,0.13953488372093,"N-containing formulae
(%)",100,7,13.953488372093
frac_n_containing,33,3,2018-05-22,control,Control,10,0-10 cm,0.660377358490566,"N-containing formulae
(%)",100,7,66.0377358490566
frac_n_containing,5,1,2018-10-10,control,Control,10,0-10 cm,0.140776699029126,"N-containing formulae
(%)",100,7,14.0776699029126
frac_n_containing,71,5,2018-10-10,control,Control,10,0-10 cm,0.0264900662251656,"N-containing formulae
(%)",100,7,2.64900662251656
frac_n_containing,34,3,2018-10-23,control,Control,10,0-10 cm,0.222222222222222,"N-containing formulae
(%)",100,7,22.2222222222222
frac_n_containing,72,5,2018-10-23,control,Control,10,0-10 cm,0.247111111111111,"N-containing formulae
(%)",100,7,24.7111111111111
frac_n_containing,6,1,2018-11-07,control,Control,10,0-10 cm,0.153846153846154,"N-containing formulae
(%)",100,7,15.3846153846154
frac_n_containing,35,3,2018-11-07,control,Control,10,0-10 cm,0.666666666666667,"N-containing formulae
(%)",100,7,66.6666666666667
frac_n_containing,7,1,2019-09-10,control,Control,10,0-10 cm,0.193661971830986,"N-containing formulae
(%)",100,7,19.3661971830986
frac_n_containing,73,5,2019-09-10,control,Control,10,0-10 cm,0.215923566878981,"N-containing formulae
(%)",100,7,21.5923566878981
frac_n_containing,36,3,2019-11-05,control,Control,10,0-10 cm,0.345454545454545,"N-containing formulae
(%)",100,7,34.5454545454546
frac_n_containing,8,1,2019-12-03,control,Control,10,0-10 cm,0.0807017543859649,"N-containing formulae
(%)",100,7,8.07017543859649
frac_n_containing,37,3,2019-12-17,control,Control,10,0-10 cm,0.367469879518072,"N-containing formulae
(%)",100,7,36.7469879518072
frac_n_containing,74,5,2019-12-17,control,Control,10,0-10 cm,0.0858208955223881,"N-containing formulae
(%)",100,7,8.58208955223881
frac_n_containing,38,3,2019-12-31,control,Control,10,0-10 cm,0.28125,"N-containing formulae
(%)",100,7,28.125
frac_n_containing,9,1,2020-01-28,control,Control,10,0-10 cm,0.101160862354892,"N-containing formulae
(%)",100,7,10.1160862354892
frac_n_containing,39,3,2020-01-28,control,Control,10,0-10 cm,0.237762237762238,"N-containing formulae
(%)",100,7,23.7762237762238
frac_n_containing,75,5,2020-01-28,control,Control,10,0-10 cm,0.0486486486486487,"N-containing formulae
(%)",100,7,4.86486486486487
frac_n_containing,76,5,2020-02-25,control,Control,10,0-10 cm,0.101092896174863,"N-containing formulae
(%)",100,7,10.1092896174863
frac_n_containing,40,3,2020-03-10,control,Control,10,0-10 cm,0.343023255813954,"N-containing formulae
(%)",100,7,34.3023255813954
frac_n_containing,77,5,2020-03-10,control,Control,10,0-10 cm,0.0705035971223022,"N-containing formulae
(%)",100,7,7.05035971223022
frac_n_containing,78,5,2020-07-28,control,Control,10,0-10 cm,0.14643188137164,"N-containing formulae
(%)",100,7,14.643188137164
frac_n_containing,79,5,2020-09-09,control,Control,10,0-10 cm,0.127539503386005,"N-containing formulae
(%)",100,7,12.7539503386005
frac_n_containing,80,5,2020-10-06,control,Control,10,0-10 cm,0.103217158176944,"N-containing formulae
(%)",100,7,10.3217158176944
frac_n_containing,81,5,2020-11-05,control,Control,10,0-10 cm,0.178030303030303,"N-containing formulae
(%)",100,7,17.8030303030303
frac_n_containing,82,5,2021-02-09,control,Control,10,0-10 cm,0.20039100684262,"N-containing formulae
(%)",100,7,20.039100684262
frac_n_containing,83,5,2021-02-23,control,Control,10,0-10 cm,0.247924080664294,"N-containing formulae
(%)",100,7,24.7924080664294
frac_n_containing,84,5,2021-06-03,control,Control,10,0-10 cm,0.172690763052209,"N-containing formulae
(%)",100,7,17.2690763052209
frac_n_containing,10,1,2021-12-15,control,Control,10,0-10 cm,0.178571428571429,"N-containing formulae
(%)",100,7,17.8571428571429
frac_n_containing,41,3,2021-12-15,control,Control,10,0-10 cm,0.416666666666667,"N-containing formulae
(%)",100,7,41.6666666666667
frac_n_containing,85,5,2021-12-15,control,Control,10,0-10 cm,0.333475661827498,"N-containing formulae
(%)",100,7,33.3475661827498
frac_n_containing,11,1,2022-08-23,control,Control,10,0-10 cm,0.200564971751412,"N-containing formulae
(%)",100,7,20.0564971751412
frac_n_containing,86,5,2022-08-23,control,Control,10,0-10 cm,0.123015873015873,"N-containing formulae
(%)",100,7,12.3015873015873
frac_n_containing,12,1,2022-09-08,control,Control,10,0-10 cm,0.0622837370242215,"N-containing formulae
(%)",100,7,6.22837370242215
frac_n_containing,42,3,2022-09-08,control,Control,10,0-10 cm,0.287128712871287,"N-containing formulae
(%)",100,7,28.7128712871287
frac_n_containing,87,5,2022-09-08,control,Control,10,0-10 cm,0.054421768707483,"N-containing formulae
(%)",100,7,5.4421768707483
frac_n_containing,13,1,2022-11-16,control,Control,10,0-10 cm,0.231493943472409,"N-containing formulae
(%)",100,7,23.1493943472409
frac_n_containing,43,3,2022-11-16,control,Control,10,0-10 cm,0.432432432432432,"N-containing formulae
(%)",100,7,43.2432432432432
frac_n_containing,88,5,2022-11-16,control,Control,10,0-10 cm,0.183259911894273,"N-containing formulae
(%)",100,7,18.3259911894273
frac_n_containing,44,3,2023-05-30,control,Control,10,0-10 cm,0.511111111111111,"N-containing formulae
(%)",100,7,51.1111111111111
frac_n_containing,45,3,2023-12-27,control,Control,10,0-10 cm,0.388429752066116,"N-containing formulae
(%)",100,7,38.8429752066116
frac_n_containing,46,3,2024-04-16,control,Control,10,0-10 cm,0.314741035856574,"N-containing formulae
(%)",100,7,31.4741035856574
frac_n_containing,47,3,2024-04-30,control,Control,10,0-10 cm,0.5,"N-containing formulae
(%)",100,7,50
frac_n_containing,14,2,2017-05-31,warmed,Warmed,10,0-10 cm,0.168432203389831,"N-containing formulae
(%)",100,7,16.8432203389831
frac_n_containing,89,6,2017-05-31,warmed,Warmed,10,0-10 cm,0.111627906976744,"N-containing formulae
(%)",100,7,11.1627906976744
frac_n_containing,48,4,2017-10-20,warmed,Warmed,10,0-10 cm,0.105335157318741,"N-containing formulae
(%)",100,7,10.5335157318741
frac_n_containing,15,2,2017-12-06,warmed,Warmed,10,0-10 cm,0.237597911227154,"N-containing formulae
(%)",100,7,23.7597911227154
frac_n_containing,49,4,2017-12-06,warmed,Warmed,10,0-10 cm,0.208303507516106,"N-containing formulae
(%)",100,7,20.8303507516106
frac_n_containing,50,4,2018-01-17,warmed,Warmed,10,0-10 cm,0.12870159453303,"N-containing formulae
(%)",100,7,12.870159453303
frac_n_containing,51,4,2018-01-30,warmed,Warmed,10,0-10 cm,0.210486891385768,"N-containing formulae
(%)",100,7,21.0486891385768
frac_n_containing,52,4,2018-02-13,warmed,Warmed,10,0-10 cm,0.178170144462279,"N-containing formulae
(%)",100,7,17.8170144462279
