metric,metric_label,metric_order,plot,treatment_label,depth_label,date_1,date_2,lag_days,z_1,z_2,raw_1,raw_2,lag_bin,scaled_semivar,abs_raw_change
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2018-11-07,2021-12-15,1134,-0.572905235613562,-0.977101323119919,-0.54764555263887,-0.580952277032461,>365 d,0.0816872385777233,0.0333067243935909
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2018-11-07,2022-08-23,1385,-0.572905235613562,-0.136044933964479,-0.54764555263887,-0.51164721887148,>365 d,0.0954234615784641,0.03599833376739
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2018-11-07,2022-11-16,1470,-0.572905235613562,-0.76977001214214,-0.54764555263887,-0.563867681099082,>365 d,0.0193778701188234,0.016222128460212
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-09-10,2019-12-03,84,0.27443564127373,-0.84818132409604,-0.477822637657129,-0.570328960753471,46-90 d,0.630134425468015,0.0925063230963419
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-09-10,2020-01-28,140,0.27443564127373,-0.425343998088703,-0.477822637657129,-0.535486153720046,91-180 d,0.244845771833108,0.057663516062917
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-09-10,2021-12-15,827,0.27443564127373,-0.977101323119919,-0.477822637657129,-0.580952277032461,>365 d,0.783172386621835,0.103129639375332
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-09-10,2022-08-23,1078,0.27443564127373,-0.136044933964479,-0.477822637657129,-0.51164721887148,>365 d,0.0842471513239454,0.033824581214351
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-09-10,2022-11-16,1163,0.27443564127373,-0.76977001214214,-0.477822637657129,-0.563867681099082,>365 d,0.545182723312832,0.086045043441953
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-12-03,2020-01-28,56,-0.84818132409604,-0.425343998088703,-0.570328960753471,-0.535486153720046,46-90 d,0.0893957021325173,0.0348428070334249
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-12-03,2021-12-15,743,-0.84818132409604,-0.977101323119919,-0.570328960753471,-0.580952277032461,>365 d,0.00831018307415853,0.01062331627899
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-12-03,2022-08-23,994,-0.84818132409604,-0.136044933964479,-0.570328960753471,-0.51164721887148,>365 d,0.253569119074805,0.0586817418819909
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2019-12-03,2022-11-16,1079,-0.84818132409604,-0.76977001214214,-0.570328960753471,-0.563867681099082,>365 d,0.00307416692116591,0.00646127965438892
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2020-01-28,2021-12-15,687,-0.425343998088703,-0.977101323119919,-0.535486153720046,-0.580952277032461,>365 d,0.152218072862802,0.045466123312415
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2020-01-28,2022-08-23,938,-0.425343998088703,-0.136044933964479,-0.535486153720046,-0.51164721887148,>365 d,0.041846974251576,0.023838934848566
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2020-01-28,2022-11-16,1023,-0.425343998088703,-0.76977001214214,-0.535486153720046,-0.563867681099082,>365 d,0.0593146395783691,0.028381527379036
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2021-12-15,2022-08-23,251,-0.977101323119919,-0.136044933964479,-0.580952277032461,-0.51164721887148,181-365 d,0.353687924869594,0.069305058160981
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2021-12-15,2022-11-16,336,-0.977101323119919,-0.76977001214214,-0.580952277032461,-0.563867681099082,181-365 d,0.0214931362558823,0.017084595933379
mean_nosc,"Mean NOSC
(formula-count mean)",2,2,Warmed,0-10 cm,2022-08-23,2022-11-16,85,-0.136044933964479,-0.76977001214214,-0.51164721887148,-0.563867681099082,46-90 d,0.200803737355641,0.052220462227602
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2018-10-10,497,1.44827234453665,0.120907963299445,-0.347294797075855,-0.476308859996864,>365 d,0.88094810028861,0.129014062921009
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2018-10-23,510,1.44827234453665,-0.0678080231424459,-0.347294797075855,-0.494651235679961,>365 d,1.14924984063099,0.147356438604106
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2019-09-10,832,1.44827234453665,-0.170149437743255,-0.347294797075855,-0.504598377466625,>365 d,1.30964453267903,0.15730358039077
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2019-12-17,930,1.44827234453665,-0.416201889806208,-0.347294797075855,-0.528513609019494,>365 d,1.73813208526419,0.181218811943639
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-01-28,972,1.44827234453665,2.51360361882685,-0.347294797075855,-0.243749216076545,>365 d,0.567465361990399,0.10354558099931
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-02-25,1000,1.44827234453665,-0.573821733415431,-0.347294797075855,-0.543833574440026,>365 d,2.04443223004443,0.196538777364171
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-03-10,1014,1.44827234453665,0.258798704274953,-0.347294797075855,-0.46290647781462,>365 d,0.707423770438702,0.115611680738765
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-07-28,1154,1.44827234453665,0.154655181791074,-0.347294797075855,-0.47302877667428,>365 d,0.836722681874952,0.125733979598425
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-09-09,1197,1.44827234453665,0.0844937365283631,-0.347294797075855,-0.479848164961101,>365 d,0.929946045830505,0.132553367885246
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-10-06,1224,1.44827234453665,-0.543410212220334,-0.347294797075855,-0.54087770643238,>365 d,1.98339970344501,0.193582909356525
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2020-11-05,1254,1.44827234453665,1.88560724249833,-0.347294797075855,-0.304787741107853,>365 d,0.0956309064875792,0.042507055968002
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2021-02-09,1350,1.44827234453665,-0.0561403505880603,-0.347294797075855,-0.493517188494161,>365 d,1.13162877862619,0.146222391418306
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2021-02-23,1364,1.44827234453665,-0.0188643562895662,-0.347294797075855,-0.489894123462548,>365 d,1.07624504945561,0.142599326386693
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2021-06-03,1464,1.44827234453665,-0.729958647652529,-0.347294797075855,-0.559009405554992,>365 d,2.37234512766672,0.211714608479137
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2021-12-15,1659,1.44827234453665,-1.02365887400014,-0.347294797075855,-0.587555794186129,>365 d,3.05522197458839,0.240260997110274
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2022-08-23,1910,1.44827234453665,-0.602990712581109,-0.347294797075855,-0.546668672749591,>365 d,2.10384006474804,0.199373875673736
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2022-09-08,1926,1.44827234453665,-1.66815282390782,-0.347294797075855,-0.650197811842274,>365 d,4.85605291525707,0.302903014766419
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2017-05-31,2022-11-16,1995,1.44827234453665,-0.595181730408765,-0.347294797075855,-0.545909673539146,>365 d,2.0878522782055,0.198614876463291
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2018-10-23,13,0.120907963299445,-0.0678080231424459,-0.476308859996864,-0.494651235679961,00-45 d,0.0178068617693679,0.018342375683097
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2019-09-10,335,0.120907963299445,-0.170149437743255,-0.476308859996864,-0.504598377466625,181-365 d,0.0423572053508655,0.0282895174697609
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2019-12-17,433,0.120907963299445,-0.416201889806208,-0.476308859996864,-0.528513609019494,>365 d,0.144243497151588,0.0522047490226299
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-01-28,475,0.120907963299445,2.51360361882685,-0.476308859996864,-0.243749216076545,>365 d,2.86249624998987,0.232559643920319
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-02-25,503,0.120907963299445,-0.573821733415431,-0.476308859996864,-0.543833574440026,>365 d,0.241324675748771,0.067524714443162
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-03-10,517,0.120907963299445,0.258798704274953,-0.476308859996864,-0.46290647781462,>365 d,0.00950692822338736,0.013402382182244
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-07-28,657,0.120907963299445,0.154655181791074,-0.476308859996864,-0.47302877667428,>365 d,0.000569437377960904,0.003280083322584
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-09-09,700,0.120907963299445,0.0844937365283631,-0.476308859996864,-0.479848164961101,>365 d,0.000662997955667871,0.00353930496423699
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-10-06,727,0.120907963299445,-0.543410212220334,-0.476308859996864,-0.54087770643238,>365 d,0.220659319162963,0.064568846435516
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2020-11-05,757,0.120907963299445,1.88560724249833,-0.476308859996864,-0.304787741107853,>365 d,1.55708177300254,0.171521118889011
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2021-02-09,853,0.120907963299445,-0.0561403505880603,-0.476308859996864,-0.493517188494161,>365 d,0.0156730527252042,0.017208328497297
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2021-02-23,867,0.120907963299445,-0.0188643562895662,-0.476308859996864,-0.489894123462548,>365 d,0.00976815066164628,0.013585263465684
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2021-06-03,967,0.120907963299445,-0.729958647652529,-0.476308859996864,-0.559009405554992,>365 d,0.361986994816448,0.082700545558128
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2021-12-15,1162,0.120907963299445,-1.02365887400014,-0.476308859996864,-0.587555794186129,>365 d,0.655016622522992,0.111246934189265
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2022-08-23,1413,0.120907963299445,-0.602990712581109,-0.476308859996864,-0.546668672749591,>365 d,0.262014646470809,0.070359812752727
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2022-09-08,1429,0.120907963299445,-1.66815282390782,-0.476308859996864,-0.650197811842274,>365 d,1.60036925016134,0.17388895184541
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-10,2022-11-16,1498,0.120907963299445,-0.595181730408765,-0.476308859996864,-0.545909673539146,>365 d,0.256392224717558,0.069600813542282
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2019-09-10,322,-0.0678080231424459,-0.170149437743255,-0.494651235679961,-0.504598377466625,181-365 d,0.00523688257124739,0.00994714178666395
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2019-12-17,420,-0.0678080231424459,-0.416201889806208,-0.494651235679961,-0.528513609019494,>365 d,0.0606891431644638,0.033862373339533
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-01-28,462,-0.0678080231424459,2.51360361882685,-0.494651235679961,-0.243749216076545,>365 d,3.33184303264732,0.250902019603416
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-02-25,490,-0.0678080231424459,-0.573821733415431,-0.494651235679961,-0.543833574440026,>365 d,0.128024937492116,0.049182338760065
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-03-10,504,-0.0678080231424459,0.258798704274953,-0.494651235679961,-0.46290647781462,>365 d,0.0533359771971515,0.031744757865341
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-07-28,644,-0.0678080231424459,0.154655181791074,-0.494651235679961,-0.47302877667428,>365 d,0.0247449387746467,0.021622459005681
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-09-09,687,-0.0678080231424459,0.0844937365283631,-0.494651235679961,-0.479848164961101,>365 d,0.0115979129994124,0.01480307071886
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-10-06,714,-0.0678080231424459,-0.543410212220334,-0.494651235679961,-0.54087770643238,>365 d,0.113098721127839,0.046226470752419
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2020-11-05,744,-0.0678080231424459,1.88560724249833,-0.494651235679961,-0.304787741107853,>365 d,1.90791560001922,0.189863494572108
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2021-02-09,840,-0.0678080231424459,-0.0561403505880603,-0.494651235679961,-0.493517188494161,>365 d,6.80672914181807e-05,0.00113404718580001
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2021-02-23,854,-0.0678080231424459,-0.0188643562895662,-0.494651235679961,-0.489894123462548,>365 d,0.00119774126250284,0.00475711221741299
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2021-06-03,954,-0.0678080231424459,-0.729958647652529,-0.494651235679961,-0.559009405554992,>365 d,0.219221724769546,0.064358169875031
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2021-12-15,1149,-0.0678080231424459,-1.02365887400014,-0.494651235679961,-0.587555794186129,>365 d,0.456825424542693,0.092904558506168
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2022-08-23,1400,-0.0678080231424459,-0.602990712581109,-0.494651235679961,-0.546668672749591,>365 d,0.1432102555374,0.05201743706963
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2022-09-08,1416,-0.0678080231424459,-1.66815282390782,-0.494651235679961,-0.650197811842274,>365 d,1.28055174066839,0.155546576162313
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2018-10-23,2022-11-16,1485,-0.0678080231424459,-0.595181730408765,-0.494651235679961,-0.545909673539146,>365 d,0.13906151355791,0.051258437859185
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2019-12-17,98,-0.170149437743255,-0.416201889806208,-0.504598377466625,-0.528513609019494,91-180 d,0.0302709045830959,0.023915231552869
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-01-28,140,-0.170149437743255,2.51360361882685,-0.504598377466625,-0.243749216076545,91-180 d,3.6012652343247,0.26084916139008
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-02-25,168,-0.170149437743255,-0.573821733415431,-0.504598377466625,-0.543833574440026,91-180 d,0.0814756611466222,0.0392351969734011
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-03-10,182,-0.170149437743255,0.258798704274953,-0.504598377466625,-0.46290647781462,181-365 d,0.0919982542704365,0.0416918996520049
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-07-28,322,-0.170149437743255,0.154655181791074,-0.504598377466625,-0.47302877667428,181-365 d,0.0527490204354204,0.0315696007923449
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-09-09,365,-0.170149437743255,0.0844937365283631,-0.504598377466625,-0.479848164961101,181-365 d,0.0324215731015629,0.0247502125055239
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-10-06,392,-0.170149437743255,-0.543410212220334,-0.504598377466625,-0.54087770643238,>365 d,0.0696618028816141,0.036279328965755
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2020-11-05,422,-0.170149437743255,1.88560724249833,-0.504598377466625,-0.304787741107853,>365 d,2.11306776417896,0.199810636358772
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2021-02-09,518,-0.170149437743255,-0.0561403505880603,-0.504598377466625,-0.493517188494161,>365 d,0.00649903597698043,0.011081188972464
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2021-02-23,532,-0.170149437743255,-0.0188643562895662,-0.504598377466625,-0.489894123462548,>365 d,0.0114435879352247,0.0147042540040769
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2021-06-03,632,-0.170149437743255,-0.729958647652529,-0.504598377466625,-0.559009405554992,>365 d,0.156693175749622,0.0544110280883671
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2021-12-15,827,-0.170149437743255,-1.02365887400014,-0.504598377466625,-0.587555794186129,>365 d,0.364239178889776,0.0829574167195041
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2022-08-23,1078,-0.170149437743255,-0.602990712581109,-0.504598377466625,-0.546668672749591,>365 d,0.093675784601629,0.042070295282966
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2022-09-08,1094,-0.170149437743255,-1.66815282390782,-0.504598377466625,-0.650197811842274,>365 d,1.12200707248025,0.145599434375649
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-09-10,2022-11-16,1163,-0.170149437743255,-0.595181730408765,-0.504598377466625,-0.545909673539146,>365 d,0.0903262249042495,0.041311296072521
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-01-28,42,-0.416201889806208,2.51360361882685,-0.528513609019494,-0.243749216076545,00-45 d,4.29188015920832,0.284764392942949
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-02-25,70,-0.416201889806208,-0.573821733415431,-0.528513609019494,-0.543833574440026,46-90 d,0.0124220075496979,0.015319965420532
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-03-10,84,-0.416201889806208,0.258798704274953,-0.528513609019494,-0.46290647781462,46-90 d,0.22781290100496,0.0656071312048739
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-07-28,224,-0.416201889806208,0.154655181791074,-0.528513609019494,-0.47302877667428,181-365 d,0.162938898096313,0.055484832345214
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-09-09,267,-0.416201889806208,0.0844937365283631,-0.528513609019494,-0.479848164961101,181-365 d,0.125348055115284,0.048665444058393
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-10-06,294,-0.416201889806208,-0.543410212220334,-0.528513609019494,-0.54087770643238,181-365 d,0.00809097864570801,0.012364097412886
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2020-11-05,324,-0.416201889806208,1.88560724249833,-0.528513609019494,-0.304787741107853,181-365 d,2.64916264078029,0.223725867911641
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2021-02-09,420,-0.416201889806208,-0.0561403505880603,-0.528513609019494,-0.493517188494161,>365 d,0.064822156012071,0.034996420525333
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2021-02-23,434,-0.416201889806208,-0.0188643562895662,-0.528513609019494,-0.489894123462548,>365 d,0.0789385577705443,0.0386194855569459
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2021-06-03,534,-0.416201889806208,-0.729958647652529,-0.528513609019494,-0.559009405554992,>365 d,0.0492216515471173,0.0304957965354981
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2021-12-15,729,-0.416201889806208,-1.02365887400014,-0.528513609019494,-0.587555794186129,>365 d,0.184501993822996,0.0590421851666351
mean_nosc,"Mean NOSC
(formula-count mean)",2,6,Warmed,0-10 cm,2019-12-17,2022-08-23,980,-0.416201889806208,-0.602990712581109,-0.528513609019494,-0.546668672749591,>365 d,0.0174450321568166,0.018155063730097
