response,feature,importance,feature_base,block
lambda_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,-2.9859015389988e-08,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
lambda_wmean,tdn_mg_l_10cm_pwchemistry_days_since365d,-3.03769508329665e-08,tdn_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
lambda_wmean,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,-3.16420787540572e-08,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
lambda_wmean,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,-3.32424323465919e-08,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
lambda_wmean,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,-3.33486865902177e-08,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
lambda_wmean,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,-3.65297443964963e-08,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
lambda_wmean,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,-4.01246384480469e-08,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
lambda_wmean,doy_sin,-4.157994947529e-08,doy_sin,calendar_time
lambda_wmean,flux_sd30d,-4.87981145544936e-08,flux_sd30d,climate_flux
lambda_wmean,litterfall_mean_g_m2_days_since365d,-5.17102582369144e-08,litterfall_mean_g_m2_days_since365d,bgc_sparse
lambda_wmean,rootmortality_g_m2_day_0_10_minirhizotron_last365d,-5.32915516200383e-08,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
lambda_wmean,npoc_mg_l_30cm_pwchemistry_mean180d,-6.70471306687403e-08,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
lambda_wmean,doy_cos,-7.04231419259571e-08,doy_cos,calendar_time
lambda_wmean,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,-7.04665676247718e-08,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
lambda_wmean,tdn_mg_l_10cm_pwchemistry_mean180d,-7.07334967993134e-08,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
lambda_wmean,po4_ugP_mL_lysimiter_surface_chemistry_last365d,-7.3006021957811e-08,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
lambda_wmean,temperature_sd7d,-1.16785977523959e-07,temperature_sd7d,climate_flux
richness,depth_group,35509.879331894,depth_group,experimental_structure
richness,temp_40_50_mean30d,12741.7174535475,temp_40_50_mean30d,climate_flux
richness,temp_40_50_mean90d,11628.5846597484,temp_40_50_mean90d,climate_flux
richness,npoc_mg_l_10cm_pwchemistry_mean180d,9562.17613848914,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
richness,temperature_mean30d,8153.25391938636,temperature_mean30d,climate_flux
richness,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,7998.23117482959,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,temp_20_30_mean90d,7779.70574495685,temp_20_30_mean90d,climate_flux
richness,temp_20_30_mean7d,7387.07840307762,temp_20_30_mean7d,climate_flux
richness,temp_20_30_mean30d,6084.0042831455,temp_20_30_mean30d,climate_flux
richness,litterfall_mean_g_m2_mean180d,5760.57174786742,litterfall_mean_g_m2_mean180d,bgc_sparse
richness,no3_ugN_mL_lysimiter_surface_chemistry_last365d,5644.95735630779,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,vwc_40_50_mean90d,5394.1021161212,vwc_40_50_mean90d,climate_flux
richness,treatment,5360.13696055937,treatment,experimental_structure
richness,tn_ug_mL_lysimiter_surface_chemistry_last365d,5039.46910530807,tn_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,4741.45148044352,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,temperature_mean90d,4113.734961742,temperature_mean90d,climate_flux
richness,date_num,3996.64196025163,date_num,calendar_time
richness,vwc_40_50_sd90d,3228.93420607492,vwc_40_50_sd90d,climate_flux
richness,vwc_20_30_mean7d,3210.71900369602,vwc_20_30_mean7d,climate_flux
richness,year,3155.55026691895,year,calendar_time
richness,temp_20_30_sd30d,3012.90732343709,temp_20_30_sd30d,climate_flux
richness,flux_sd90d,3005.29340152738,flux_sd90d,climate_flux
richness,npoc_ug_mL_lysimiter_surface_chemistry_last365d,3003.84634992138,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,vwc_40_50_mean7d,2793.12024085374,vwc_40_50_mean7d,climate_flux
richness,tdn_mg_l_30cm_pwchemistry_last365d,2639.87433674547,tdn_mg_l_30cm_pwchemistry_last365d,bgc_sparse
richness,litterfall_mean_g_m2_days_since365d,2628.6279925138,litterfall_mean_g_m2_days_since365d,bgc_sparse
richness,npoc_mg_l_10cm_pwchemistry_days_since365d,2267.38389566395,npoc_mg_l_10cm_pwchemistry_days_since365d,bgc_sparse
richness,vwc_mean7d,2048.37281604061,vwc_mean7d,climate_flux
richness,vwc_40_50_mean30d,2008.60316049057,vwc_40_50_mean30d,climate_flux
richness,tdn_mg_l_10cm_pwchemistry_last365d,1916.84700494601,tdn_mg_l_10cm_pwchemistry_last365d,bgc_sparse
richness,rootstock_g_m2_20_30_minirhizotron_last365d,1774.21695063161,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
richness,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,1756.71225046505,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,flux_mean7d,1579.44412278018,flux_mean7d,climate_flux
richness,tn_ug_mL_lysimiter_surface_chemistry_mean180d,1503.94617237165,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,no3_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,1440.35063291261,no3_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,1232.93226187799,npoc_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,1225.70073682301,tn_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,vwc_mean90d,1225.26786264258,vwc_mean90d,climate_flux
richness,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,1197.38568837231,npoc_ug_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,vwc_20_30_sd90d,1142.98732526619,vwc_20_30_sd90d,climate_flux
richness,vwc_40_50_sd30d,1138.00631826075,vwc_40_50_sd30d,climate_flux
richness,rootstock_g_m2_10_20_minirhizotron_last365d,1083.41790261647,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
richness,temperature_sd90d,1066.590344752,temperature_sd90d,climate_flux
richness,flux_mean90d,1034.74429658785,flux_mean90d,climate_flux
richness,rootstock_g_m2_20_30_minirhizotron_mean180d,998.983377377354,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
richness,npoc_mg_l_10cm_pwchemistry_last365d,940.026213058024,npoc_mg_l_10cm_pwchemistry_last365d,bgc_sparse
richness,npoc_mg_l_30cm_pwchemistry_days_since365d,935.643665972644,npoc_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
richness,tdn_mg_l_30cm_pwchemistry_days_since365d,835.954947909821,tdn_mg_l_30cm_pwchemistry_days_since365d,bgc_sparse
richness,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,828.78096948826,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
richness,flux_mean30d,824.593778766244,flux_mean30d,climate_flux
richness,vwc_mean30d,811.483409374582,vwc_mean30d,climate_flux
richness,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,742.679129528995,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,741.568815989119,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
richness,vwc_20_30_mean7d__missing,725.658623623725,vwc_20_30_mean7d,climate_flux
richness,po4_ugP_mL_lysimiter_surface_chemistry_last365d,709.583376882987,po4_ugP_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,temp_20_30_sd7d,705.467105093302,temp_20_30_sd7d,climate_flux
richness,vwc_sd90d,703.550589287861,vwc_sd90d,climate_flux
richness,npoc_mg_l_30cm_pwchemistry_last365d,662.614163292481,npoc_mg_l_30cm_pwchemistry_last365d,bgc_sparse
richness,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,643.081819100694,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
richness,flux_sd30d,626.249226417301,flux_sd30d,climate_flux
richness,vwc_20_30_mean90d,556.285496702561,vwc_20_30_mean90d,climate_flux
richness,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d__missing,540.890519164088,nh4_ugN_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,505.261940029814,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
richness,vwc_20_30_sd7d__missing,426.486687378592,vwc_20_30_sd7d,climate_flux
richness,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d__missing,398.752776761237,rootgrowth_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
richness,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,395.284652791668,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
richness,vwc_40_50_sd7d__missing,388.58995371567,vwc_40_50_sd7d,climate_flux
richness,rootgrowth_g_m2_day_0_10_minirhizotron_last365d__missing,374.648507914773,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
richness,vwc_40_50_mean90d__missing,361.295805787843,vwc_40_50_mean90d,climate_flux
richness,temperature_sd30d__missing,353.237301469222,temperature_sd30d,climate_flux
richness,temp_20_30_mean7d__missing,331.197925729349,temp_20_30_mean7d,climate_flux
richness,temp_20_30_sd90d,326.309345362372,temp_20_30_sd90d,climate_flux
richness,flux_mean30d__missing,320.594935203402,flux_mean30d,climate_flux
richness,vwc_40_50_sd90d__missing,308.831097971767,vwc_40_50_sd90d,climate_flux
richness,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,297.693588710276,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
richness,po4_ugP_mL_lysimiter_surface_chemistry_mean180d__missing,293.140940151304,po4_ugP_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,tdn_mg_l_10cm_pwchemistry_mean180d,291.725133408785,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
richness,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,290.495114663402,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
richness,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d__missing,247.9387721619,rootgrowth_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
richness,vwc_20_30_sd90d__missing,233.697824988264,vwc_20_30_sd90d,climate_flux
richness,rootstock_g_m2_0_10_minirhizotron_last365d__missing,224.505195323277,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
richness,vwc_20_30_mean90d__missing,218.694108498749,vwc_20_30_mean90d,climate_flux
richness,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,217.731880701244,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
richness,temperature_sd30d,211.52869940841,temperature_sd30d,climate_flux
richness,flux_mean7d__missing,201.565581953474,flux_mean7d,climate_flux
richness,flux_sd30d__missing,196.50942713573,flux_sd30d,climate_flux
richness,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d__missing,182.542424203774,rootgrowth_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
richness,temp_40_50_mean7d__missing,178.326414809782,temp_40_50_mean7d,climate_flux
richness,rootmortality_g_m2_day_10_20_minirhizotron_mean180d__missing,175.30806426483,rootmortality_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
richness,tdn_mg_l_30cm_pwchemistry_mean180d,170.706126122079,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
richness,vwc_mean7d__missing,166.969741054471,vwc_mean7d,climate_flux
richness,rootmortality_g_m2_day_10_20_minirhizotron_last365d,164.121818354801,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
richness,vwc_40_50_mean7d__missing,150.87953393726,vwc_40_50_mean7d,climate_flux
richness,nh4_ugN_mL_lysimiter_surface_chemistry_last365d__missing,146.839540885497,nh4_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,rootstock_g_m2_20_30_minirhizotron_mean180d__missing,131.724719679922,rootstock_g_m2_20_30_minirhizotron_mean180d,bgc_sparse
richness,rootstock_g_m2_0_10_minirhizotron_last365d,113.109110093576,rootstock_g_m2_0_10_minirhizotron_last365d,bgc_sparse
richness,vwc_mean90d__missing,103.329375606331,vwc_mean90d,climate_flux
richness,npoc_mgC_L_plotmean_throughfall_days_since365d__missing,102.811599725864,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
richness,temperature_sd90d__missing,99.3778070629276,temperature_sd90d,climate_flux
richness,rootstock_g_m2_0_10_minirhizotron_mean180d,95.6762930514845,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
richness,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d__missing,91.0530627142774,rootmortality_g_m2_day_10_20_minirhizotron_days_since365d,bgc_sparse
richness,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d__missing,84.695570209646,rootmortality_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
richness,temp_20_30_mean30d__missing,75.5921010425596,temp_20_30_mean30d,climate_flux
richness,flux_sd7d,70.3917421012632,flux_sd7d,climate_flux
richness,rootmortality_g_m2_day_0_10_minirhizotron_last365d,69.8731218923918,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
richness,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d__missing,69.6722807107817,rootgrowth_g_m2_day_10_20_minirhizotron_mean180d,bgc_sparse
richness,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,64.1733062848318,rootgrowth_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
richness,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,64.0289706988998,rootgrowth_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
richness,rootstock_g_m2_20_30_minirhizotron_days_since365d__missing,60.0523799865786,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
richness,tfvol_ml_plotmean_throughfall_last365d__missing,59.1442153654543,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
richness,vwc_20_30_mean30d__missing,58.5099438244782,vwc_20_30_mean30d,climate_flux
richness,rootgrowth_g_m2_day_10_20_minirhizotron_last365d__missing,55.5195902753583,rootgrowth_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
richness,temp_40_50_sd30d__missing,53.8650747232973,temp_40_50_sd30d,climate_flux
richness,temp_20_30_sd30d__missing,50.2642172831564,temp_20_30_sd30d,climate_flux
richness,tfvol_ml_plotmean_throughfall_mean180d,47.9275029613234,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
richness,rootmortality_g_m2_day_20_30_minirhizotron_mean180d__missing,39.3592499858669,rootmortality_g_m2_day_20_30_minirhizotron_mean180d,bgc_sparse
richness,vwc_sd30d__missing,36.8778186819323,vwc_sd30d,climate_flux
richness,npoc_mgC_L_plotmean_throughfall_mean180d__missing,30.9350687322704,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
richness,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d__missing,30.9345378589033,rootmortality_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
richness,tdn_mgN_L_plotmean_throughfall_mean180d__missing,30.5397190265387,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
richness,tfvol_ml_plotmean_throughfall_mean180d__missing,29.1726464743789,tfvol_ml_plotmean_throughfall_mean180d,bgc_sparse
richness,temperature_mean30d__missing,28.9347165873615,temperature_mean30d,climate_flux
richness,tdn_mgN_L_plotmean_throughfall_last365d__missing,27.9616060452646,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
richness,vwc_mean30d__missing,27.5592230015266,vwc_mean30d,climate_flux
richness,npoc_ug_mL_lysimiter_surface_chemistry_last365d__missing,24.5398914539167,npoc_ug_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,tdn_mgN_L_plotmean_throughfall_days_since365d__missing,23.5666850118791,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
richness,rootstock_g_m2_0_10_minirhizotron_days_since365d__missing,20.1832114720215,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
richness,rootmortality_g_m2_day_0_10_minirhizotron_mean180d__missing,19.3095820012668,rootmortality_g_m2_day_0_10_minirhizotron_mean180d,bgc_sparse
richness,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d__missing,15.8969016686887,rootgrowth_g_m2_day_20_30_minirhizotron_days_since365d,bgc_sparse
richness,rootstock_g_m2_20_30_minirhizotron_last365d__missing,15.2701366941653,rootstock_g_m2_20_30_minirhizotron_last365d,bgc_sparse
richness,npoc_mgC_L_plotmean_throughfall_days_since365d,13.9407577915107,npoc_mgC_L_plotmean_throughfall_days_since365d,bgc_sparse
richness,rootstock_g_m2_10_20_minirhizotron_last365d__missing,11.4511853536249,rootstock_g_m2_10_20_minirhizotron_last365d,bgc_sparse
richness,npoc_mgC_L_plotmean_throughfall_last365d__missing,10.7952594316322,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
richness,temp_40_50_sd90d__missing,10.0108939172903,temp_40_50_sd90d,climate_flux
richness,tdn_mgN_L_plotmean_throughfall_last365d,9.80845872412622,tdn_mgN_L_plotmean_throughfall_last365d,bgc_sparse
richness,rootmortality_g_m2_day_0_10_minirhizotron_last365d__missing,9.69461347188021,rootmortality_g_m2_day_0_10_minirhizotron_last365d,bgc_sparse
richness,rootstock_g_m2_10_20_minirhizotron_days_since365d,9.56669127689852,rootstock_g_m2_10_20_minirhizotron_days_since365d,bgc_sparse
richness,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,7.85625494950696,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d__missing,6.50566944189859,no3_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,rootmortality_g_m2_day_20_30_minirhizotron_last365d,5.11956998427282,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
richness,tfvol_ml_plotmean_throughfall_days_since365d__missing,4.85117606669397,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
richness,rootmortality_g_m2_day_20_30_minirhizotron_last365d__missing,3.0929141375823,rootmortality_g_m2_day_20_30_minirhizotron_last365d,bgc_sparse
richness,npoc_mg_l_10cm_pwchemistry_mean180d__missing,2.86315968216187,npoc_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
richness,no3_ugN_mL_lysimiter_surface_chemistry_last365d__missing,1.86494180398935,no3_ugN_mL_lysimiter_surface_chemistry_last365d,bgc_sparse
richness,tfvol_ml_plotmean_throughfall_days_since365d,1.86386573465844,tfvol_ml_plotmean_throughfall_days_since365d,bgc_sparse
richness,npoc_mgC_L_plotmean_throughfall_last365d,1.23922299867158,npoc_mgC_L_plotmean_throughfall_last365d,bgc_sparse
richness,npoc_mg_l_30cm_pwchemistry_mean180d__missing,0,npoc_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
richness,tdn_mg_l_30cm_pwchemistry_mean180d__missing,0,tdn_mg_l_30cm_pwchemistry_mean180d,bgc_sparse
richness,tdn_mgN_L_plotmean_throughfall_mean180d,-0.300601895083557,tdn_mgN_L_plotmean_throughfall_mean180d,bgc_sparse
richness,tfvol_ml_plotmean_throughfall_last365d,-0.911907649915607,tfvol_ml_plotmean_throughfall_last365d,bgc_sparse
richness,rootmortality_g_m2_day_10_20_minirhizotron_last365d__missing,-3.87852111956361,rootmortality_g_m2_day_10_20_minirhizotron_last365d,bgc_sparse
richness,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d__missing,-4.1207411080671,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
richness,npoc_mgC_L_plotmean_throughfall_mean180d,-5.74847684431262,npoc_mgC_L_plotmean_throughfall_mean180d,bgc_sparse
richness,rootstock_g_m2_0_10_minirhizotron_mean180d__missing,-5.97822529629566,rootstock_g_m2_0_10_minirhizotron_mean180d,bgc_sparse
richness,temp_20_30_mean90d__missing,-7.90502445719624,temp_20_30_mean90d,climate_flux
richness,tdn_mgN_L_plotmean_throughfall_days_since365d,-11.139735161164,tdn_mgN_L_plotmean_throughfall_days_since365d,bgc_sparse
richness,tdn_mg_l_10cm_pwchemistry_mean180d__missing,-14.2299626102295,tdn_mg_l_10cm_pwchemistry_mean180d,bgc_sparse
richness,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,-19.5115799860133,nh4_ugN_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d__missing,-25.6529662232371,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,rootstock_g_m2_10_20_minirhizotron_mean180d__missing,-26.8805188473713,rootstock_g_m2_10_20_minirhizotron_mean180d,bgc_sparse
richness,tn_ug_mL_lysimiter_surface_chemistry_mean180d__missing,-29.2643704777408,tn_ug_mL_lysimiter_surface_chemistry_mean180d,bgc_sparse
richness,vwc_40_50_sd30d__missing,-29.7049875697574,vwc_40_50_sd30d,climate_flux
richness,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,-31.708954854574,po4_ugP_mL_lysimiter_surface_chemistry_days_since365d,bgc_sparse
richness,flux_sd90d__missing,-52.4390093952456,flux_sd90d,climate_flux
richness,vwc_sd7d__missing,-52.6028457941959,vwc_sd7d,climate_flux
richness,temp_40_50_mean90d__missing,-53.6681755020166,temp_40_50_mean90d,climate_flux
richness,flux_sd7d__missing,-54.4110641576394,flux_sd7d,climate_flux
richness,temperature_sd7d__missing,-58.1991709269811,temperature_sd7d,climate_flux
richness,rootstock_g_m2_20_30_minirhizotron_days_since365d,-67.2417667394905,rootstock_g_m2_20_30_minirhizotron_days_since365d,bgc_sparse
richness,temp_40_50_mean30d__missing,-67.9106926787715,temp_40_50_mean30d,climate_flux
richness,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,-72.5947906774885,rootgrowth_g_m2_day_0_10_minirhizotron_days_since365d,bgc_sparse
richness,temperature_mean90d__missing,-85.1689848179334,temperature_mean90d,climate_flux
richness,rootstock_g_m2_0_10_minirhizotron_days_since365d,-85.5223733300302,rootstock_g_m2_0_10_minirhizotron_days_since365d,bgc_sparse
